MaKhachHang,ThoiDiemTruyCap,ThoiGianTruyCap
55463,2023-01-01 00:41:00,2273
20244,2023-05-31 17:37:00,3481
29334,2023-01-03 09:29:00,3553
77489,2023-07-27 04:41:00,3012
80335,2023-12-04 08:12:00,2529
8869,2023-05-25 15:39:00,2984
35964,2023-02-15 23:03:00,2275
12782,2023-07-16 00:01:00,1052
55296,2023-12-22 15:22:00,2382
10343,2023-04-21 04:49:00,961
29317,2023-07-09 06:07:00,1107
74942,2023-06-25 10:36:00,1490
86464,2023-02-08 15:51:00,2666
68154,2023-10-29 07:13:00,2111
16140,2023-03-21 05:31:00,240
34689,2023-06-26 18:06:00,920
11391,2023-08-05 20:52:00,408
21806,2023-06-30 19:54:00,1080
66716,2023-04-12 00:35:00,833
91142,2023-08-30 13:49:00,2129
22529,2023-09-14 19:49:00,2169
49379,2023-01-31 14:58:00,2324
38284,2023-03-01 09:57:00,137
40371,2023-10-03 23:34:00,1548
38142,2023-10-14 13:19:00,2948
401,2023-01-10 17:37:00,2183
78957,2023-01-18 23:05:00,662
87591,2023-08-06 00:25:00,2979
93925,2023-01-14 20:54:00,2810
57911,2023-01-10 04:51:00,23
87293,2023-12-23 14:31:00,3002
91042,2023-03-11 14:37:00,487
32615,2023-08-13 16:38:00,1862
15772,2023-04-28 18:18:00,449
45491,2023-05-03 03:55:00,915
97952,2023-05-27 04:59:00,690
22636,2023-07-11 20:34:00,3340
6738,2023-07-19 14:52:00,917
56496,2023-07-13 18:31:00,2597
79412,2023-11-02 12:37:00,1718
77106,2023-01-31 03:15:00,589
85424,2023-09-27 11:53:00,2315
69450,2023-07-15 14:35:00,1623
67717,2023-03-11 07:18:00,2366
121,2023-12-14 13:30:00,353
94472,2023-05-20 09:02:00,2482
49542,2023-11-05 01:53:00,1963
59852,2023-01-24 10:48:00,55
20634,2023-11-16 02:55:00,3182
23411,2023-10-26 10:49:00,727
53562,2023-12-10 19:56:00,451
10650,2023-01-22 02:13:00,1256
43120,2023-05-23 12:03:00,2823
86768,2023-04-07 08:24:00,2128
76726,2023-05-31 10:53:00,1852
8980,2023-02-28 20:50:00,2716
54154,2023-05-03 13:02:00,1581
71123,2023-10-03 17:11:00,2294
46909,2023-04-30 23:40:00,1183
78191,2023-02-11 20:23:00,980
7200,2023-11-30 20:06:00,125
78302,2023-07-08 20:16:00,3389
86174,2023-01-13 11:21:00,756
15268,2023-01-28 18:11:00,3145
74913,2023-11-22 02:13:00,1692
13379,2023-08-29 16:19:00,3147
38288,2023-08-23 10:39:00,1327
45276,2023-11-10 14:06:00,3557
79615,2023-04-27 16:04:00,1658
55267,2023-12-23 14:20:00,629
97209,2023-12-26 23:04:00,1461
35543,2023-01-07 22:52:00,731
81373,2023-02-02 17:29:00,2925
8970,2023-08-13 17:34:00,806
56078,2023-10-22 06:14:00,3117
53866,2023-05-26 10:33:00,2446
56715,2023-07-24 20:47:00,2252
74075,2023-05-24 07:35:00,2726
47449,2023-06-27 07:49:00,459
86051,2023-04-14 09:52:00,2238
18679,2023-12-05 12:48:00,2794
5035,2023-12-24 15:16:00,1472
63276,2023-04-05 22:14:00,2047
57753,2023-07-22 19:34:00,542
64425,2023-09-19 12:47:00,223
73230,2023-03-01 09:51:00,2553
90877,2023-12-19 16:44:00,534
21824,2023-01-27 00:42:00,2601
46210,2023-07-21 14:20:00,2296
26918,2023-01-10 08:06:00,1174
33890,2023-07-31 01:10:00,1745
33254,2023-09-16 18:31:00,1579
363,2023-04-27 06:10:00,2709
193,2023-04-01 06:02:00,838
2597,2023-04-03 06:03:00,2608
20701,2023-11-29 16:23:00,1366
76384,2023-08-08 18:25:00,2196
13243,2023-04-16 21:01:00,3487
75795,2023-12-31 19:40:00,665
1879,2023-09-08 00:52:00,3257
59869,2023-09-07 05:04:00,1993
21219,2023-09-07 21:00:00,1608
35422,2023-10-16 08:02:00,362
59511,2023-06-21 05:54:00,2323
2720,2023-12-15 02:32:00,1676
75555,2023-04-15 08:06:00,2143
53313,2023-09-02 06:03:00,3341
86719,2023-05-29 09:50:00,2344
35568,2023-10-23 03:26:00,847
78450,2023-03-14 22:53:00,203
15302,2023-03-05 05:18:00,3252
14889,2023-08-12 11:07:00,813
44734,2023-05-19 22:30:00,2812
64537,2023-11-30 14:56:00,3437
76024,2023-08-14 06:59:00,3355
28570,2023-04-08 16:59:00,1146
40248,2023-04-01 20:06:00,219
81837,2023-07-05 10:05:00,1520
65410,2023-11-06 14:59:00,1771
15970,2023-02-16 02:26:00,3362
45674,2023-11-30 11:18:00,418
74094,2023-02-18 02:16:00,798
4371,2023-01-23 15:01:00,213
66626,2023-07-22 10:43:00,128
46446,2023-06-06 17:30:00,3235
92742,2023-05-30 07:27:00,1791
96834,2023-07-19 04:29:00,1167
85356,2023-12-06 13:57:00,2040
12985,2023-03-25 18:42:00,1247
51779,2023-07-22 07:52:00,414
28994,2023-03-21 02:03:00,1506
12814,2023-01-31 09:01:00,595
25235,2023-03-29 20:33:00,1085
31004,2023-12-18 00:17:00,256
96038,2023-11-06 07:17:00,177
83900,2023-04-29 03:57:00,110
59665,2023-05-11 14:37:00,519
14935,2023-04-02 14:19:00,3284
89082,2023-06-04 17:11:00,3414
90882,2023-10-18 13:07:00,2711
64474,2023-05-23 22:11:00,1571
42792,2023-04-17 13:49:00,728
5667,2023-05-28 07:22:00,614
4144,2023-09-06 19:01:00,1091
52976,2023-11-14 03:46:00,2544
71090,2023-09-28 16:49:00,333
61660,2023-03-21 09:45:00,2329
10267,2023-09-20 00:54:00,2365
33726,2023-04-08 23:56:00,2169
85405,2023-04-17 20:57:00,2465
43902,2023-02-09 20:43:00,1382
49717,2023-03-26 22:55:00,2443
21923,2023-10-08 09:41:00,2202
56792,2023-08-07 03:22:00,1781
39252,2023-10-24 06:55:00,1837
78134,2023-02-18 23:52:00,2613
96843,2023-10-01 14:25:00,3443
57062,2023-05-11 17:19:00,2108
22328,2023-10-22 09:13:00,3471
4821,2023-02-08 00:35:00,2499
61768,2023-12-01 13:16:00,2966
22556,2023-06-29 06:06:00,2837
13975,2023-12-14 13:24:00,1279
27647,2023-03-24 08:59:00,429
42822,2023-11-10 13:18:00,1956
24150,2023-01-01 02:22:00,2463
43061,2023-04-09 11:55:00,1769
27824,2023-10-06 10:17:00,1416
78771,2023-09-28 05:52:00,1765
28192,2023-12-03 22:55:00,242
63200,2023-03-19 10:18:00,1798
76050,2023-10-25 21:22:00,3411
29282,2023-12-23 07:37:00,2830
45380,2023-08-30 04:02:00,2474
25095,2023-07-29 04:17:00,1122
86691,2023-11-05 08:46:00,444
54198,2023-10-04 19:30:00,3453
67375,2023-08-06 13:45:00,1136
55254,2023-11-17 06:55:00,3149
49379,2023-04-19 23:57:00,3356
61313,2023-01-24 06:16:00,2635
82682,2023-02-05 07:02:00,1337
30741,2023-08-25 23:52:00,2178
29337,2023-08-30 07:20:00,1032
46344,2023-11-24 02:55:00,3029
49847,2023-05-18 12:35:00,549
97282,2023-11-22 02:58:00,770
92785,2023-07-31 18:47:00,3332
50833,2023-03-17 19:30:00,56
88591,2023-01-14 09:06:00,148
18197,2023-10-05 07:50:00,587
64701,2023-06-12 04:52:00,3138
81950,2023-01-30 18:09:00,538
91594,2023-09-25 20:46:00,1905
87819,2023-09-22 18:21:00,3449
64879,2023-03-07 06:37:00,1193
43358,2023-04-07 20:44:00,2576
2962,2023-12-18 21:39:00,26
11977,2023-05-27 14:00:00,1149
64083,2023-05-17 11:16:00,1615
19822,2023-03-06 16:29:00,2899
13069,2023-02-16 06:20:00,2059
61899,2023-11-18 01:56:00,1799
36447,2023-10-23 09:47:00,2511
23410,2023-11-27 05:49:00,1313
77994,2023-07-09 13:46:00,360
4485,2023-03-15 10:27:00,2645
30788,2023-05-16 17:04:00,713
98497,2023-05-31 10:22:00,2844
87023,2023-06-03 00:23:00,450
78137,2023-10-01 13:30:00,3264
81678,2023-09-26 13:25:00,1341
27989,2023-06-25 20:05:00,14
75152,2023-07-08 22:32:00,681
45997,2023-01-12 13:35:00,2669
94422,2023-11-18 13:29:00,540
5871,2023-07-11 03:38:00,2473
23020,2023-05-25 06:27:00,1627
3045,2023-11-15 19:31:00,2289
51295,2023-07-05 14:49:00,2948
25469,2023-09-02 18:32:00,2924
13368,2023-04-16 08:57:00,989
39663,2023-01-16 19:02:00,2777
64977,2023-06-04 10:02:00,2859
47022,2023-04-03 06:12:00,3433
55722,2023-10-20 21:27:00,253
16475,2023-05-19 15:40:00,275
43197,2023-03-20 22:15:00,2607
30470,2023-09-16 17:12:00,1135
88723,2023-10-29 18:48:00,3115
32163,2023-02-18 13:07:00,3001
85853,2023-01-22 20:35:00,3600
82526,2023-11-18 04:32:00,1234
77922,2023-07-02 21:54:00,1007
19442,2023-05-25 15:29:00,3492
96820,2023-03-23 13:52:00,2887
41572,2023-09-26 02:19:00,204
45538,2023-08-30 09:39:00,667
36966,2023-01-21 23:44:00,2262
7015,2023-04-13 18:23:00,1389
26440,2023-11-14 03:15:00,1461
63581,2023-04-16 06:11:00,3288
26172,2023-02-12 08:25:00,2084
13457,2023-06-23 21:05:00,2792
13627,2023-09-22 02:06:00,909
73612,2023-12-09 05:18:00,3367
36671,2023-11-17 22:27:00,810
28606,2023-01-19 15:50:00,2135
5425,2023-03-21 15:55:00,2867
17570,2023-12-04 01:52:00,215
6455,2023-12-21 06:49:00,3188
10739,2023-03-05 23:31:00,2736
26933,2023-04-21 20:38:00,2634
59185,2023-10-16 14:20:00,1299
28928,2023-04-10 08:08:00,322
74432,2023-09-01 06:34:00,3323
33868,2023-09-06 10:46:00,2513
75985,2023-10-11 19:27:00,640
62410,2023-09-02 03:17:00,2638
74541,2023-11-06 16:29:00,2914
3238,2023-08-07 07:27:00,3238
11528,2023-12-30 20:12:00,320
16971,2023-08-21 18:45:00,112
8727,2023-02-04 18:23:00,3043
73861,2023-09-03 16:43:00,1238
57176,2023-11-07 15:35:00,2806
83240,2023-02-06 23:45:00,2311
6619,2023-03-07 10:17:00,1202
39880,2023-09-04 15:00:00,2874
21867,2023-06-05 01:03:00,1836
25343,2023-01-26 15:55:00,1417
62344,2023-07-25 00:22:00,2186
70143,2023-07-14 05:32:00,3466
21321,2023-08-20 21:47:00,1568
20763,2023-02-01 03:23:00,2270
56555,2023-08-21 13:22:00,1379
31677,2023-01-06 06:52:00,1045
36711,2023-04-21 00:51:00,1648
4435,2023-03-10 09:07:00,420
46007,2023-01-15 06:17:00,3247
72201,2023-03-17 11:42:00,1455
53811,2023-01-06 14:28:00,3401
21209,2023-10-07 01:59:00,2738
48217,2023-02-06 11:48:00,1062
5294,2023-02-07 12:18:00,2907
43732,2023-04-27 23:55:00,1636
80217,2023-12-29 17:54:00,1535
71758,2023-12-28 09:01:00,1186
51459,2023-09-22 03:15:00,3456
74248,2023-05-06 14:37:00,3203
28398,2023-11-28 13:28:00,3135
73120,2023-10-17 14:54:00,2211
95077,2023-11-06 10:51:00,654
14943,2023-07-25 09:58:00,2825
73202,2023-03-19 08:17:00,314
92911,2023-01-07 13:53:00,278
60984,2023-07-15 06:39:00,3525
45688,2023-07-03 14:15:00,3172
49719,2023-07-08 06:45:00,293
81686,2023-06-06 02:19:00,1797
89225,2023-08-21 10:34:00,1438
60537,2023-03-03 14:22:00,338
84772,2023-03-13 15:21:00,2966
74488,2023-07-18 17:12:00,94
68752,2023-04-29 23:43:00,1581
73892,2023-08-18 15:57:00,292
32195,2023-02-21 01:31:00,2860
84346,2023-02-14 11:00:00,660
86224,2023-05-08 13:17:00,611
41387,2023-02-28 15:43:00,640
36247,2023-07-17 12:05:00,1285
17741,2023-06-11 00:05:00,2963
87038,2023-04-01 17:54:00,3126
97912,2023-05-02 02:11:00,2027
74526,2023-10-01 11:04:00,387
18885,2023-03-19 09:10:00,3307
78043,2023-11-17 19:27:00,1325
2514,2023-01-10 02:34:00,3226
70893,2023-03-08 15:54:00,2924
89533,2023-10-31 19:35:00,120
77849,2023-01-23 02:36:00,347
860,2023-07-05 03:21:00,264
64632,2023-10-30 07:37:00,1635
37116,2023-03-11 16:33:00,1866
11577,2023-08-23 02:06:00,362
21253,2023-07-31 10:54:00,53
87931,2023-05-13 23:42:00,1377
40703,2023-03-24 13:41:00,2363
28407,2023-08-24 21:18:00,2255
3203,2023-06-29 02:20:00,371
28856,2023-08-25 11:35:00,2987
55691,2023-06-28 09:08:00,1202
50055,2023-09-15 01:50:00,172
71908,2023-10-04 19:50:00,1637
54345,2023-12-09 15:46:00,3584
71534,2023-03-12 23:40:00,1051
20382,2023-08-26 22:31:00,35
62545,2023-01-04 09:36:00,2340
62043,2023-09-20 18:16:00,2254
73881,2023-05-14 08:02:00,3584
53024,2023-10-17 15:58:00,451
36060,2023-11-03 03:06:00,1170
34683,2023-08-08 12:05:00,418
64136,2023-10-04 09:33:00,2782
8553,2023-01-15 22:22:00,2893
90976,2023-01-24 04:45:00,755
44014,2023-10-18 11:52:00,2660
46285,2023-04-05 06:29:00,2598
48610,2023-10-29 18:16:00,2672
4997,2023-11-17 21:28:00,2911
46454,2023-03-06 21:35:00,347
58897,2023-12-23 20:56:00,2453
53407,2023-02-27 13:48:00,976
77789,2023-12-22 15:50:00,1120
90706,2023-02-03 20:44:00,1791
8350,2023-11-25 10:48:00,2935
75506,2023-01-13 22:50:00,178
13230,2023-12-20 15:24:00,938
81202,2023-12-09 18:40:00,1533
195,2023-09-13 16:42:00,1115
27370,2023-09-30 14:32:00,273
72299,2023-05-20 15:15:00,440
98737,2023-05-04 03:58:00,2975
25493,2023-05-29 18:42:00,715
40732,2023-10-19 17:35:00,3432
3293,2023-12-03 00:04:00,351
6961,2023-09-24 11:29:00,2804
70569,2023-06-05 03:18:00,171
32711,2023-01-06 06:08:00,753
51551,2023-12-31 21:41:00,625
96667,2023-04-01 06:07:00,2197
95150,2023-11-08 07:01:00,2957
64507,2023-05-30 01:55:00,1190
93228,2023-01-05 09:03:00,1316
65373,2023-12-09 15:50:00,1425
89661,2023-12-06 18:36:00,2439
76716,2023-08-12 17:47:00,2514
43045,2023-07-01 00:48:00,1186
11905,2023-05-25 08:44:00,2405
94266,2023-03-05 12:29:00,3314
95547,2023-11-09 16:15:00,2921
68155,2023-01-04 22:46:00,2905
60418,2023-03-05 20:56:00,1020
74691,2023-10-12 01:11:00,820
73254,2023-01-08 11:30:00,1981
33271,2023-03-23 23:55:00,1521
11706,2023-01-29 09:44:00,946
76379,2023-09-25 10:13:00,1572
81814,2023-07-23 21:07:00,1868
58914,2023-10-13 10:19:00,918
2953,2023-04-03 06:31:00,1038
27124,2023-09-24 21:50:00,2543
48541,2023-11-02 06:41:00,2
83143,2023-08-19 10:55:00,2887
98248,2023-11-27 20:46:00,3114
2908,2023-06-30 00:57:00,2765
67881,2023-01-23 03:20:00,3314
16411,2023-10-08 08:38:00,2165
73942,2023-06-28 16:00:00,1246
30546,2023-12-01 21:12:00,1234
51628,2023-07-09 17:51:00,2442
85892,2023-01-06 21:17:00,3574
12069,2023-08-24 08:39:00,2942
71177,2023-06-30 22:06:00,254
26050,2023-11-03 13:27:00,1033
73859,2023-12-02 21:22:00,691
77698,2023-10-14 09:57:00,1952
48396,2023-05-19 09:09:00,2091
54420,2023-02-23 10:45:00,1643
3416,2023-06-14 18:41:00,2662
72686,2023-04-19 02:51:00,3187
99423,2023-06-19 13:34:00,3041
75207,2023-11-15 04:02:00,211
52816,2023-05-28 04:01:00,758
10544,2023-12-30 00:28:00,130
11285,2023-06-25 04:28:00,1574
20888,2023-03-12 14:17:00,336
99715,2023-12-21 00:13:00,1263
71834,2023-08-26 07:15:00,178
44792,2023-03-31 00:07:00,2577
76171,2023-01-08 05:12:00,3415
65821,2023-04-28 05:50:00,1401
7219,2023-05-31 12:39:00,2280
84260,2023-03-09 21:29:00,133
19464,2023-12-28 07:49:00,2235
10274,2023-11-25 01:55:00,1589
12882,2023-11-04 19:55:00,3562
40015,2023-12-25 22:24:00,2700
19194,2023-06-07 22:36:00,1963
65311,2023-08-26 02:42:00,921
22744,2023-11-03 03:00:00,1696
37551,2023-01-18 09:08:00,3276
43414,2023-01-26 14:01:00,147
13812,2023-09-30 15:23:00,2169
96942,2023-09-11 00:49:00,123
65467,2023-10-11 05:45:00,613
17210,2023-06-05 07:50:00,3360
64850,2023-10-03 13:21:00,3367
21762,2023-03-03 05:41:00,768
29498,2023-07-24 15:22:00,3247
12110,2023-12-13 19:11:00,2553
85064,2023-02-22 15:27:00,636
31398,2023-10-25 03:25:00,930
67125,2023-06-05 19:21:00,1241
92219,2023-12-08 08:54:00,144
11384,2023-08-22 05:53:00,282
20334,2023-10-08 01:32:00,566
81798,2023-01-04 00:32:00,1943
24341,2023-10-15 05:50:00,2042
59368,2023-03-20 19:45:00,2428
65581,2023-09-14 11:38:00,114
81711,2023-11-05 18:55:00,2001
56952,2023-10-16 23:30:00,2380
34320,2023-05-24 11:25:00,2939
52879,2023-01-15 16:03:00,1565
4629,2023-03-12 03:27:00,2582
74634,2023-01-17 21:40:00,3082
25081,2023-04-05 17:46:00,2935
87393,2023-08-18 14:39:00,2226
91896,2023-07-06 21:13:00,419
64415,2023-09-13 13:12:00,3447
63205,2023-01-03 06:19:00,1159
60968,2023-07-04 17:23:00,1158
84966,2023-01-12 14:52:00,2665
49598,2023-09-25 00:07:00,938
47695,2023-03-08 16:42:00,1070
42338,2023-06-22 12:17:00,2741
23436,2023-07-07 03:29:00,1493
28271,2023-11-03 15:13:00,88
73320,2023-03-09 21:46:00,2862
64058,2023-09-04 10:58:00,3254
80722,2023-09-03 04:31:00,1995
79990,2023-03-07 13:40:00,2574
28463,2023-02-11 08:49:00,723
56202,2023-05-19 16:36:00,740
53076,2023-12-21 20:37:00,2825
46770,2023-06-11 20:30:00,408
10013,2023-10-30 17:13:00,3239
50223,2023-07-01 17:23:00,1582
82326,2023-12-18 13:06:00,1873
59536,2023-07-31 05:41:00,392
41481,2023-03-06 12:17:00,434
94161,2023-09-15 08:55:00,2367
79393,2023-08-30 14:52:00,432
88549,2023-10-13 20:31:00,3357
90655,2023-12-08 05:13:00,2698
66420,2023-06-15 06:59:00,960
51830,2023-10-02 10:51:00,1138
79745,2023-05-12 11:55:00,3542
52574,2023-03-27 04:48:00,3030
70253,2023-04-22 19:15:00,910
51373,2023-04-04 17:00:00,3514
44349,2023-07-19 23:48:00,2308
26447,2023-04-20 23:05:00,1970
97153,2023-07-30 17:48:00,1710
7435,2023-03-17 21:56:00,1832
56823,2023-01-07 08:14:00,437
64595,2023-03-19 02:01:00,3532
29288,2023-09-01 12:11:00,144
15762,2023-02-13 00:10:00,1368
41834,2023-01-13 02:07:00,1504
63146,2023-06-25 04:50:00,299
33016,2023-02-28 19:36:00,1482
94014,2023-12-11 07:28:00,1832
32220,2023-08-19 10:23:00,3488
69161,2023-03-31 19:16:00,3555
16609,2023-12-06 05:32:00,778
4534,2023-05-19 10:03:00,2788
55676,2023-05-25 08:24:00,3221
81828,2023-03-18 14:15:00,2194
77251,2023-01-06 05:34:00,3447
98349,2023-08-04 04:22:00,3326
32798,2023-03-24 14:08:00,785
45153,2023-09-20 13:11:00,3567
76613,2023-09-23 04:09:00,1523
48551,2023-12-25 04:19:00,1599
2892,2023-09-24 10:32:00,2774
24510,2023-06-23 19:12:00,1668
7941,2023-04-08 08:55:00,385
22644,2023-12-07 04:29:00,111
16484,2023-07-11 14:08:00,13
76231,2023-07-01 15:59:00,3005
78798,2023-06-10 16:46:00,1051
91007,2023-11-20 18:03:00,2807
6169,2023-12-27 15:24:00,781
42897,2023-05-27 13:18:00,765
13329,2023-01-26 20:00:00,1530
21888,2023-07-10 22:25:00,2018
60644,2023-10-10 07:11:00,521
75744,2023-09-28 08:45:00,3135
36754,2023-05-05 10:35:00,3188
27412,2023-03-01 20:57:00,187
26027,2023-07-30 07:43:00,1776
62437,2023-04-06 12:00:00,10
36979,2023-08-30 00:32:00,366
98524,2023-12-24 22:00:00,2491
98538,2023-04-09 12:08:00,609
17618,2023-03-17 16:34:00,1139
60124,2023-03-16 16:00:00,2673
77905,2023-07-07 09:23:00,2694
86331,2023-04-11 20:37:00,1071
44516,2023-03-19 10:18:00,716
48185,2023-08-02 18:27:00,290
44632,2023-04-19 17:56:00,469
49581,2023-08-25 02:32:00,1091
32803,2023-07-21 05:04:00,2179
54437,2023-01-25 18:23:00,2499
44613,2023-03-14 10:10:00,3512
25910,2023-04-02 18:40:00,3045
52000,2023-02-01 02:25:00,2834
61783,2023-04-01 18:46:00,1967
10757,2023-09-06 18:38:00,3422
46464,2023-11-30 23:06:00,1913
14284,2023-05-01 11:01:00,3469
87645,2023-02-11 07:48:00,2180
69233,2023-06-29 07:04:00,1666
14711,2023-05-23 12:19:00,2641
29397,2023-08-15 02:30:00,2521
65805,2023-03-03 03:07:00,2895
25835,2023-05-04 17:43:00,561
79162,2023-04-17 13:46:00,1801
46695,2023-11-17 19:56:00,1954
23165,2023-10-12 20:07:00,2622
38571,2023-12-10 07:21:00,237
98736,2023-09-24 07:29:00,729
8204,2023-08-21 05:06:00,2971
10921,2023-05-30 07:35:00,2710
1582,2023-03-27 11:38:00,1627
77325,2023-12-24 11:06:00,3582
48804,2023-03-04 14:04:00,3380
39674,2023-12-02 10:48:00,642
57503,2023-12-02 00:52:00,3016
75700,2023-04-18 05:15:00,1076
56278,2023-12-30 15:12:00,848
73785,2023-11-06 23:34:00,807
20064,2023-01-21 08:36:00,3366
44671,2023-06-09 10:19:00,1701
68405,2023-05-21 13:32:00,1009
34614,2023-11-07 14:22:00,1552
19711,2023-07-21 06:28:00,3022
19038,2023-07-08 04:12:00,3013
69522,2023-05-30 01:04:00,2261
64947,2023-03-07 20:39:00,1421
33581,2023-01-01 05:27:00,916
20212,2023-02-04 15:13:00,3119
66137,2023-06-28 23:28:00,3385
65402,2023-08-26 04:47:00,821
82446,2023-01-22 21:42:00,882
15378,2023-06-08 19:08:00,794
41693,2023-05-01 23:18:00,3371
64943,2023-04-13 02:38:00,2016
46185,2023-09-10 15:22:00,302
60183,2023-03-15 13:34:00,2760
23679,2023-02-15 11:12:00,1571
49807,2023-07-29 01:46:00,3476
15341,2023-01-25 11:13:00,1288
68079,2023-03-12 02:48:00,651
46269,2023-04-26 21:05:00,1039
6384,2023-05-26 01:39:00,1776
7618,2023-12-02 08:02:00,410
44817,2023-11-15 23:27:00,2770
92132,2023-08-09 16:02:00,3344
74575,2023-10-29 12:33:00,1760
82068,2023-09-01 00:23:00,2812
93651,2023-10-11 17:01:00,1257
52932,2023-12-19 17:29:00,1635
41182,2023-08-01 10:53:00,1570
61041,2023-05-12 00:51:00,3502
17766,2023-01-12 12:35:00,1393
37722,2023-02-20 19:43:00,1904
89282,2023-01-07 07:33:00,2769
68116,2023-02-13 10:41:00,827
95722,2023-10-07 15:13:00,1072
99398,2023-04-18 06:20:00,1612
65262,2023-09-07 07:22:00,2876
55351,2023-03-02 13:44:00,261
26025,2023-11-20 01:45:00,891
31704,2023-08-29 18:16:00,1260
54065,2023-07-24 04:32:00,2587
61709,2023-04-30 10:03:00,1289
11398,2023-04-07 22:43:00,2442
70495,2023-02-06 06:49:00,100
7649,2023-07-25 14:12:00,2953
48992,2023-04-08 06:18:00,3150
84825,2023-11-07 15:16:00,2731
83293,2023-07-15 04:58:00,2958
23941,2023-11-18 18:23:00,1471
92705,2023-07-22 03:35:00,2883
17032,2023-09-29 03:08:00,860
80475,2023-08-02 10:21:00,1779
1195,2023-01-24 00:06:00,2200
63091,2023-11-23 16:45:00,154
63790,2023-10-16 21:44:00,795
62275,2023-04-13 10:12:00,927
25303,2023-11-16 14:00:00,2578
26108,2023-03-25 04:01:00,2872
57823,2023-08-25 23:51:00,1396
6838,2023-02-10 02:26:00,217
5489,2023-09-10 02:34:00,3589
51368,2023-12-30 06:26:00,1978
55069,2023-12-14 22:58:00,2392
11956,2023-03-04 02:29:00,897
29791,2023-03-21 04:22:00,664
64925,2023-04-04 13:22:00,1957
10031,2023-10-15 23:10:00,3117
10679,2023-02-02 20:29:00,854
31715,2023-12-17 18:27:00,641
83234,2023-08-22 12:04:00,641
60217,2023-09-07 21:19:00,2248
86764,2023-08-02 17:54:00,376
37533,2023-07-06 01:57:00,2566
24482,2023-02-21 11:34:00,1958
33856,2023-01-17 03:51:00,2810
20018,2023-10-31 16:20:00,1113
4167,2023-05-11 09:53:00,1341
60183,2023-03-11 22:07:00,2525
29750,2023-08-02 23:38:00,3479
11623,2023-06-15 20:38:00,1187
77406,2023-02-13 08:06:00,1800
24700,2023-09-13 21:36:00,2397
91483,2023-04-26 20:12:00,535
31087,2023-01-26 02:48:00,677
53774,2023-07-22 09:27:00,1946
9556,2023-11-12 16:57:00,3499
62112,2023-01-02 20:53:00,1342
57541,2023-03-16 22:25:00,888
74124,2023-05-15 01:10:00,1714
85526,2023-08-04 19:33:00,2847
21860,2023-11-21 10:07:00,1400
4711,2023-08-09 10:22:00,1634
57589,2023-06-21 00:07:00,2786
30054,2023-01-20 05:47:00,920
44199,2023-03-15 03:29:00,696
34228,2023-12-20 03:29:00,1730
90939,2023-11-29 13:53:00,1131
3716,2023-06-17 12:11:00,937
17881,2023-06-19 02:05:00,2268
85713,2023-02-01 03:04:00,226
38898,2023-01-31 10:52:00,2900
55554,2023-10-31 18:35:00,685
49415,2023-07-07 17:26:00,591
40691,2023-12-18 04:36:00,220
14103,2023-05-03 19:28:00,2961
16773,2023-04-24 02:13:00,1739
23852,2023-03-24 22:22:00,1570
34091,2023-04-24 21:27:00,2057
56680,2023-01-15 07:41:00,1099
61645,2023-02-01 00:55:00,723
10416,2023-05-02 09:29:00,3168
68695,2023-07-12 20:04:00,400
13970,2023-07-07 14:28:00,2891
1313,2023-12-18 19:01:00,1769
80859,2023-08-12 18:22:00,2909
29327,2023-02-11 04:11:00,3448
66625,2023-09-24 17:05:00,2895
24699,2023-12-15 17:25:00,162
93873,2023-04-28 08:00:00,168
23530,2023-12-17 04:48:00,3453
61663,2023-07-19 16:04:00,533
95096,2023-01-23 12:20:00,1252
8812,2023-06-16 23:29:00,455
44724,2023-02-27 10:38:00,3095
80534,2023-12-29 19:19:00,1809
1945,2023-12-05 06:14:00,2586
58290,2023-02-02 22:36:00,294
483,2023-04-05 20:13:00,1348
96748,2023-05-04 05:38:00,2938
3596,2023-03-03 16:51:00,992
39798,2023-03-12 04:41:00,332
76818,2023-03-07 08:23:00,2970
78061,2023-05-06 18:32:00,3158
45075,2023-01-06 00:55:00,311
67746,2023-12-08 23:18:00,1046
7528,2023-03-17 12:43:00,3352
21434,2023-05-09 21:58:00,623
28602,2023-02-13 20:24:00,3384
42563,2023-09-02 00:32:00,1285
29616,2023-02-01 22:11:00,3202
29184,2023-04-19 12:52:00,928
78297,2023-12-12 02:54:00,920
15237,2023-10-21 19:23:00,1810
24700,2023-02-15 23:34:00,370
38630,2023-04-08 02:42:00,1557
50405,2023-12-23 18:04:00,3355
79649,2023-11-11 01:14:00,1466
136,2023-05-19 04:42:00,2051
14713,2023-09-18 03:09:00,1083
